"","Gemeindeschlüssel","plz","ort","leistung","inbetriebnahme","anlagenschluessel","menge_kwh","flh","menge_mwh"
"489",714009087,56291,"Lingerhahn",2050,2011-03-18,"E31238010000000000000013823817508",3987963,1945.34780487805,3988
"490",714009087,56291,"Lingerhahn",2050,2011-03-25,"E31238010000000000000013823817509",3987963,1945.34780487805,3988
"491",714009005,56291,"Badenhard",2050,2010-12-23,"E31238010000000000000013823817905",3987963,1945.34780487805,3988
"492",714009087,56291,"Lingerhahn",2050,2011-01-05,"E31238010000000000000013823817907",3987963,1945.34780487805,3988
"493",714009087,56291,"Lingerhahn",2050,2011-01-28,"E31238010000000000000013823817908",3987963,1945.34780487805,3988
"494",733901062,55425,"Waldalgesheim",2300,2011-05-18,"E31238010000000000000013823905752",3764191,1636.6047826087,3764
"495",733901062,55425,"Waldalgesheim",2300,2011-05-27,"E31238010000000000000013823917675",3764191,1636.6047826087,3764
"496",733901062,55425,"Waldalgesheim",2300,2011-05-26,"E31238010000000000000013823917677",3764191,1636.6047826087,3764
"497",733901062,55425,"Waldalgesheim",2300,2011-05-18,"E31238010000000000000013823917678",3764191,1636.6047826087,3764
"498",733901062,55425,"Waldalgesheim",3050,2012-10-26,"E31238010000000000000013823920866",5280359,1731.26524590164,5280
"499",713502045,56759,"Kaisersesch",2000,2011-06-21,"E31238010000000000000014024360038",2865266,1432.633,2865
"500",713502045,56759,"Kaisersesch",2000,2011-01-05,"E31238010000000000000014024360039",2865266,1432.633,2865
"501",713502045,56759,"Kaisersesch",2000,2011-01-07,"E31238010000000000000014024360040",2865266,1432.633,2865
"502",713502045,56759,"Kaisersesch",2000,2011-12-21,"E31238010000000000000014024360041",2880992,1440.496,2881
"503",713502045,56759,"Kaisersesch",2000,2011-12-27,"E31238010000000000000014024360042",2880992,1440.496,2881
"504",714003010,56290,"Beltheim",2300,2010-12-23,"E31238010000000000000014044562753",4303670,1871.16086956522,4304
"505",714003010,56290,"Beltheim",2300,2010-12-23,"E31238010000000000000014044562755",4303670,1871.16086956522,4304
"506",714003010,56290,"Beltheim",2300,2010-12-23,"E31238010000000000000014044818637",4402177,1913.99,4402
"507",714003010,56290,"Beltheim",2300,2010-12-24,"E31238010000000000000014044818640",4402177,1913.99,4402
"508",713502042,56814,"Illerich",2300,2010-12-15,"E31238010000000000000014092258628",3001982,1305.20956521739,3002
"509",723201258,54649,"Lauperath",2000,2011-02-11,"E31238010000000000000014538613981",4472899,2236.4495,4473
"510",713703074,56729,"Monreal",2000,2011-03-23,"E31238010000000000000014865212580",2886096,1443.048,2886
"511",713703074,56729,"Monreal",2000,2011-03-29,"E31238010000000000000014865222444",2886096,1443.048,2886
"512",714009087,56291,"Lingerhahn",2300,2011-06-14,"E31238010000000000000015218318566",3567976,1551.29391304348,3568
"513",714009087,56291,"Lingerhahn",2300,2011-06-21,"E31238010000000000000015218318567",3567976,1551.29391304348,3568
"514",714009087,56291,"Lingerhahn",2300,2011-05-30,"E31238010000000000000015218318568",3567976,1551.29391304348,3568
"515",714009087,56291,"Lingerhahn",2300,2011-07-08,"E31238010000000000000015218319095",3567976,1551.29391304348,3568
"516",714009087,56291,"Lingerhahn",3050,2013-05-29,"E31238010000000000000015218346486",5855085,1919.7,5855
"517",714009087,56291,"Lingerhahn",3050,2013-06-21,"E31238010000000000000015218346488",5855085,1919.7,5855
"518",723106035,54424,"Gielert",2300,2011-06-17,"E31238010000000000000015228514816",3404726,1480.31565217391,3405
"519",723106035,54424,"Gielert",2300,2011-06-29,"E31238010000000000000015228514817",3404726,1480.31565217391,3405
"520",723106035,54424,"Gielert",2300,2012-05-29,"E31238010000000000000015228518435",3404726,1480.31565217391,3405
"521",723507501,54298,"Welschbillig",2300,2011-08-11,"E31238010000000000000015252658011",4236929,1842.14304347826,4237
"522",723507501,54298,"Welschbillig",2300,2011-08-10,"E31238010000000000000015252658014",4236929,1842.14304347826,4237
"523",723507501,54298,"Welschbillig",2300,2012-11-17,"E31238010000000000000015252658015",4236929,1842.14304347826,4237
"524",713104211,56745,"Weibern",2500,2011-06-28,"E31238010000000000000015403445487",2647299,1058.9196,2647
"525",713104211,56745,"Weibern",2500,2011-06-28,"E31238010000000000000015403446541",2647299,1058.9196,2647
"526",714004067,55481,"Kirchberg",2300,2011-10-19,"E31238010000000000000015868338222",3999177,1738.77260869565,3999
"527",714004067,55481,"Kirchberg",2300,2011-10-12,"E31238010000000000000015868339714",3999177,1738.77260869565,3999
"528",714004067,55481,"Kirchberg",2300,2011-10-18,"E31238010000000000000015868339715",3999177,1738.77260869565,3999
"529",723201258,54649,"Lauperath",3050,2014-04-07,"E31238010000000000000015877515598",5964942,1955.71868852459,5965
"530",713104211,56745,"Weibern",2000,2011-08-24,"E31238010000000000000016243661581",4067347,2033.6735,4067
"531",713704093,56745,"Rieden",2000,2011-08-24,"E31238010000000000000016243661584",3605875,1802.9375,3606
"532",713104211,56745,"Weibern",2000,2011-08-24,"E31238010000000000000016243661586",3605875,1802.9375,3606
"533",713704093,56745,"Rieden",2000,2011-08-25,"E31238010000000000000016243661587",3605875,1802.9375,3606
"534",713704093,56745,"Rieden",2300,2012-01-27,"E31238010000000000000016243661588",3446489,1498.47347826087,3446
"535",713104211,56745,"Weibern",2300,2012-02-16,"E31238010000000000000016243661589",3446489,1498.47347826087,3446
"536",723205122,54675,"Sinspelt",2300,2011-11-23,"E31238010000000000000016892432529",3496675,1520.29347826087,3497
"537",723205122,54675,"Sinspelt",2300,2011-10-27,"E31238010000000000000016892437942",3496675,1520.29347826087,3497
"538",723205122,54675,"Sinspelt",2300,2011-10-13,"E31238010000000000000016892437943",3571099,1552.65173913043,3571
"539",723205122,54675,"Sinspelt",2300,2011-12-01,"E31238010000000000000016892437944",3496675,1520.29347826087,3497
"540",723205122,54675,"Sinspelt",2300,2011-11-23,"E31238010000000000000016892437945",3840560,1669.80869565217,3841
"541",723205122,54675,"Sinspelt",2300,2011-11-23,"E31238010000000000000016892437946",3840560,1669.80869565217,3841
"542",723205122,54675,"Sinspelt",2300,2011-10-07,"E31238010000000000000016892437947",3559522,1547.61826086957,3560
"543",723205122,54675,"Sinspelt",2300,2012-02-17,"E31238010000000000000016892437948",3840560,1669.80869565217,3841
"544",723205122,54675,"Sinspelt",2300,2012-02-24,"E31238010000000000000016892437949",3840560,1669.80869565217,3841
"545",723205122,54675,"Sinspelt",2300,2012-02-10,"E31238010000000000000016892437950",3840560,1669.80869565217,3841
"546",723205122,54675,"Sinspelt",2300,2011-12-30,"E31238010000000000000016892437951",3309783,1439.03608695652,3310
"547",723205122,54675,"Sinspelt",2300,2011-12-29,"E31238010000000000000016892437952",3309783,1439.03608695652,3310
"548",723205122,54675,"Sinspelt",2300,2011-09-26,"E31238010000000000000016892437953",3309783,1439.03608695652,3310
"549",723205080,54675,"Mettendorf",2300,2011-09-26,"E31238010000000000000016959918840",3507121,1524.8352173913,3507
"550",714008144,55469,"Simmern",3370,2011-10-12,"E31238010000000000000016991762747",4452291,1321.15459940653,4452
"551",714008144,55469,"Simmern",3370,2011-11-10,"E31238010000000000000016991762748",4452291,1321.15459940653,4452
"552",714008144,55469,"Simmern",3370,2011-10-27,"E31238010000000000000016991762749",4452291,1321.15459940653,4452
"553",714008144,55469,"Simmern",3370,2011-10-25,"E31238010000000000000016991762750",4452291,1321.15459940653,4452
"554",714008144,55469,"Simmern",3370,2011-11-01,"E31238010000000000000016991762751",4452291,1321.15459940653,4452
"555",714008144,55469,"Simmern",3370,2011-11-08,"E31238010000000000000016991762752",4452291,1321.15459940653,4452
"556",714004067,55481,"Kirchberg",2300,2011-11-17,"E31238010000000000000017426823324",3999177,1738.77260869565,3999
"557",714004067,55481,"Kirchberg",2300,2011-11-10,"E31238010000000000000017426823325",3999177,1738.77260869565,3999
"558",714004067,55481,"Kirchberg",2300,2011-11-17,"E31238010000000000000017426823326",3999177,1738.77260869565,3999
"559",714004067,55481,"Kirchberg",2300,2011-11-10,"E31238010000000000000017426823327",3999177,1738.77260869565,3999
"560",714004067,55481,"Kirchberg",2300,2011-11-21,"E31238010000000000000017426823328",3999177,1738.77260869565,3999
"561",714004067,55481,"Kirchberg",2300,2011-11-17,"E31238010000000000000017426823330",3999177,1738.77260869565,3999
"562",714004067,55481,"Kirchberg",2300,2011-12-17,"E31238010000000000000017426823331",3999177,1738.77260869565,3999
"563",714004067,55481,"Kirchberg",2300,2011-12-08,"E31238010000000000000017426823332",3999177,1738.77260869565,3999
"564",714004067,55481,"Kirchberg",2300,2011-11-30,"E31238010000000000000017426823334",3999177,1738.77260869565,3999
"565",714004067,55481,"Kirchberg",2300,2011-12-19,"E31238010000000000000017426823335",3999177,1738.77260869565,3999
"566",714004067,55481,"Kirchberg",2300,2011-12-23,"E31238010000000000000017426823336",3999177,1738.77260869565,3999
"567",714004067,55481,"Kirchberg",2300,2011-12-15,"E31238010000000000000017426823337",3999177,1738.77260869565,3999
"568",714004067,55481,"Kirchberg",2300,2011-12-30,"E31238010000000000000017426823338",3999177,1738.77260869565,3999
"569",714004067,55481,"Kirchberg",2300,2011-12-30,"E31238010000000000000017426823339",3999177,1738.77260869565,3999
"570",714004067,55481,"Kirchberg",2300,2011-11-30,"E31238010000000000000017426823340",3999177,1738.77260869565,3999
"571",714004067,55481,"Kirchberg",2300,2012-02-01,"E31238010000000000000017426837219",3999177,1738.77260869565,3999
"572",714004067,55481,"Kirchberg",2300,2012-02-13,"E31238010000000000000017426837220",3999177,1738.77260869565,3999
"573",714004067,55481,"Kirchberg",2300,2012-02-10,"E31238010000000000000017426837221",3999177,1738.77260869565,3999
"574",714004067,55481,"Kirchberg",2300,2011-12-30,"E31238010000000000000017426837222",3999177,1738.77260869565,3999
"575",714004067,55481,"Kirchberg",2300,2012-02-10,"E31238010000000000000017426837223",3999177,1738.77260869565,3999
"576",714004067,55481,"Kirchberg",2300,2012-02-07,"E31238010000000000000017469737224",3282791,1427.30043478261,3283
"577",714004067,55481,"Kirchberg",2300,2012-02-07,"E31238010000000000000017469738270",3282791,1427.30043478261,3283
"578",714004067,55481,"Kirchberg",2300,2012-02-01,"E31238010000000000000017469738271",3282791,1427.30043478261,3283
"579",714004067,55481,"Kirchberg",2300,2011-12-29,"E31238010000000000000017469738272",3282791,1427.30043478261,3283
"580",714004067,55481,"Kirchberg",2300,2011-12-19,"E31238010000000000000017469738273",3282791,1427.30043478261,3283
"581",714004067,55481,"Kirchberg",2300,2011-12-20,"E31238010000000000000017469738274",3282791,1427.30043478261,3283
"582",714004067,55481,"Kirchberg",2300,2011-12-23,"E31238010000000000000017469738275",3282791,1427.30043478261,3283
"583",714004067,55481,"Kirchberg",2300,2011-12-19,"E31238010000000000000017469738276",3282791,1427.30043478261,3283
"584",714004067,55481,"Kirchberg",2000,2011-12-26,"E31238010000000000000017469738277",2920760,1460.38,2921
"585",714004067,55481,"Kirchberg",2000,2011-12-26,"E31238010000000000000017469738278",2920760,1460.38,2921
"586",714004067,55481,"Kirchberg",2000,2011-12-29,"E31238010000000000000017469738279",2920760,1460.38,2921
"587",714004067,55481,"Kirchberg",2000,2011-12-28,"E31238010000000000000017469738280",2920760,1460.38,2921
"588",714004067,55481,"Kirchberg",2000,2012-01-11,"E31238010000000000000017469738282",2920760,1460.38,2921
"589",714004067,55481,"Kirchberg",2050,2012-05-31,"E31238010000000000000017469765718",2993778,1460.37951219512,2994
"590",714004067,55481,"Kirchberg",2050,2012-06-04,"E31238010000000000000017469765723",2993778,1460.37951219512,2994
"591",714004067,55481,"Kirchberg",3170,2014-12-20,"E31238010000000000000017469798730",5653890,1783.56151419558,5654
"592",733101043,55237,"Lonsheim",3370,2012-02-11,"E31238010000000000000017901225101",5098251,1512.83412462908,5098
"593",733101043,55237,"Lonsheim",3370,2012-01-30,"E31238010000000000000017901225106",5098251,1512.83412462908,5098
"594",733101043,55237,"Lonsheim",3370,2012-02-11,"E31238010000000000000017901225107",5098251,1512.83412462908,5098
"595",733101043,55237,"Lonsheim",3370,2012-01-15,"E31238010000000000000017901225108",5098251,1512.83412462908,5098
"596",733101043,55237,"Lonsheim",3370,2012-02-23,"E31238010000000000000017901225109",5098251,1512.83412462908,5098
"597",733101043,55237,"Lonsheim",3370,2012-02-17,"E31238010000000000000017901225110",5098251,1512.83412462908,5098
"598",733101043,55237,"Lonsheim",3370,2012-02-13,"E31238010000000000000017901225111",5098251,1512.83412462908,5098
"599",733101043,55237,"Lonsheim",3370,2012-02-25,"E31238010000000000000017901225112",5098251,1512.83412462908,5098
"600",733101043,55237,"Lonsheim",3370,2012-08-15,"E31238010000000000000017901225115",5098251,1512.83412462908,5098
"601",733101043,55237,"Lonsheim",3370,2012-09-06,"E31238010000000000000017901253468",5098251,1512.83412462908,5098
"602",713700068,56727,"Mayen",2050,2012-03-15,"E31238010000000000000019260122470",3542918,1728.25268292683,3543
"603",713700068,56727,"Mayen",2050,2012-03-17,"E31238010000000000000019260122805",3542918,1728.25268292683,3543
"604",713700068,56727,"Mayen",2050,2012-03-22,"E31238010000000000000019260122806",3542918,1728.25268292683,3543
"605",713700068,56727,"Mayen",2050,2012-03-19,"E31238010000000000000019260122807",3542918,1728.25268292683,3543
"606",713700068,56727,"Mayen",2050,2012-03-17,"E31238010000000000000019260122808",3542918,1728.25268292683,3543
"607",714008144,55469,"Simmern",2300,2012-06-01,"E31238010000000000000019878140147",3074909,1336.91695652174,3075
"608",714008144,55469,"Simmern",2300,2012-08-03,"E31238010000000000000019878140148",3074912,1336.91826086957,3075
"609",714008144,55469,"Simmern",2300,2012-07-13,"E31238010000000000000019878140149",3074912,1336.91826086957,3075
"610",714008144,55469,"Simmern",2300,2012-06-28,"E31238010000000000000019878140150",3074912,1336.91826086957,3075
"611",714008144,55469,"Simmern",2300,2012-06-15,"E31238010000000000000019878142980",3074909,1336.91695652174,3075
"612",714008144,55469,"Simmern",2300,2012-06-22,"E31238010000000000000019878157993",3074912,1336.91826086957,3075
"613",723507137,54311,"Trierweiler",2300,2012-10-10,"E31238010000000000000020051300377",4428065,1925.24565217391,4428
"614",723507137,54311,"Trierweiler",2300,2012-10-31,"E31238010000000000000020051364934",4428106,1925.26347826087,4428
"615",713502042,56814,"Illerich",2000,2012-07-24,"E31238010000000000000020095565693",3467502,1733.751,3468
"616",713502042,56814,"Illerich",2000,2012-07-24,"E31238010000000000000020097256516",3117296,1558.648,3117
"617",733907201,67585,"Dorn-Dürkheim",2300,2012-11-08,"E31238010000000000000020589038553",3373701,1466.82652173913,3374
"618",733907201,67585,"Dorn-Dürkheim",2300,2013-03-11,"E31238010000000000000020589068575",3409414,1482.35391304348,3409
"619",733907201,67585,"Dorn-Dürkheim",2300,2012-12-30,"E31238010000000000000020589068576",3409414,1482.35391304348,3409
"620",733907201,67585,"Dorn-Dürkheim",2300,2012-11-16,"E31238010000000000000020589068577",3373701,1466.82652173913,3374
"621",733907201,67585,"Dorn-Dürkheim",2300,2012-11-30,"E31238010000000000000020589068578",3373701,1466.82652173913,3374
"622",733907201,67585,"Dorn-Dürkheim",2300,2013-02-08,"E31238010000000000000020589068579",3409414,1482.35391304348,3409
"623",733907201,67585,"Dorn-Dürkheim",2300,2012-12-14,"E31238010000000000000020589068580",3373701,1466.82652173913,3374
"624",733907201,67585,"Dorn-Dürkheim",2300,2012-11-08,"E31238010000000000000020589068581",3373701,1466.82652173913,3374
"625",733907201,67585,"Dorn-Dürkheim",2300,2013-09-26,"E31238010000000000000020589068582",3490021,1517.40043478261,3490
"626",733907201,67585,"Dorn-Dürkheim",2300,2013-04-18,"E31238010000000000000020589068583",3409414,1482.35391304348,3409
"627",733907201,67585,"Dorn-Dürkheim",2300,2013-09-06,"E31238010000000000000020589068584",3490021,1517.40043478261,3490
"628",733907201,67585,"Dorn-Dürkheim",2300,2012-12-13,"E31238010000000000000020589068585",3373701,1466.82652173913,3374
"629",733907201,67585,"Dorn-Dürkheim",2300,2012-10-26,"E31238010000000000000020589068586",3373701,1466.82652173913,3374
"630",733907201,67585,"Dorn-Dürkheim",2300,2013-09-02,"E31238010000000000000020589068587",3490021,1517.40043478261,3490
"631",723201333,54619,"Üttfeld",2000,2012-11-19,"E31238010000000000000020773624051",3487456,1743.728,3487
"632",714008125,55494,"Rheinböllen",3000,2013-05-03,"E31238010000000000000021070019132",6363208,2121.06933333333,6363
"633",714008125,55494,"Rheinböllen",7580,2012-10-29,"E31238010000000000000021070019134",11402226,1504.25145118734,11402
"634",713311095,55444,"Seibersbach",3050,2013-07-18,"E31238010000000000000021070019135",6363208,2086.29770491803,6363
"635",714008035,55497,"Ellern (Hunsrück)",3000,2013-06-14,"E31238010000000000000021070019138",6363208,2121.06933333333,6363
"636",713311095,55444,"Seibersbach",3000,2013-06-13,"E31238010000000000000021070019140",6363208,2121.06933333333,6363
"637",713311095,55444,"Seibersbach",3050,2013-08-29,"E31238010000000000000021070019141",6363208,2086.29770491803,6363
"638",714008035,55497,"Ellern (Hunsrück)",7580,2012-11-22,"E31238010000000000000021070025246",11402226,1504.25145118734,11402
"639",713311095,55444,"Seibersbach",3050,2013-07-22,"E31238010000000000000021070025250",6363208,2086.29770491803,6363
"640",713311095,55444,"Seibersbach",3000,2013-07-04,"E31238010000000000000021070025253",6363208,2121.06933333333,6363
"641",714008125,55494,"Rheinböllen",7580,2012-12-17,"E31238010000000000000021070025254",11402226,1504.25145118734,11402
"642",714008035,55497,"Ellern (Hunsrück)",7580,2012-12-28,"E31238010000000000000021070025269",11402226,1504.25145118734,11402
"643",714008035,55497,"Ellern (Hunsrück)",7580,2012-11-27,"E31238010000000000000021070025271",11402226,1504.25145118734,11402
"644",714008125,55494,"Rheinböllen",3000,2013-04-14,"E31238010000000000000021070025273",6363208,2121.06933333333,6363
"645",713311025,55444,"Dörrebach",3050,2013-08-19,"E31238010000000000000021070025274",6363208,2086.29770491803,6363
"646",713311025,55444,"Dörrebach",3000,2012-12-13,"E31238010000000000000021070060483",6363208,2121.06933333333,6363
"647",713311095,55444,"Seibersbach",3050,2013-09-16,"E31238010000000000000021070083365",6363208,2086.29770491803,6363
"648",714008027,55494,"Dichtelbach",3050,2013-09-09,"E31238010000000000000021070083374",6363208,2086.29770491803,6363
"649",714008027,55494,"Dichtelbach",3050,2013-09-16,"E31238010000000000000021070084475",6363208,2086.29770491803,6363
"650",733901045,55413,"Oberheimbach",3050,2014-05-09,"E31238010000000000000021070177809",7212888,2364.88131147541,7213
"651",733901045,55413,"Oberheimbach",3050,2014-05-09,"E31238010000000000000021070193150",7212888,2364.88131147541,7213
"652",733901045,55413,"Oberheimbach",3050,2015-01-28,"E31238010000000000000021070199050",7399000,2425.90163934426,7399
"653",714009087,56291,"Lingerhahn",3170,2013-02-20,"E31238010000000000000021093151089",6015181,1897.5334384858,6015
"654",714009087,56291,"Lingerhahn",3370,2013-03-26,"E31238010000000000000021093158907",6343201,1882.25548961424,6343
"655",714009087,56291,"Lingerhahn",3370,2013-02-07,"E31238010000000000000021093158908",6343201,1882.25548961424,6343
"656",714009087,56291,"Lingerhahn",3170,2013-03-15,"E31238010000000000000021093158909",6015181,1897.5334384858,6015
"657",714009087,56291,"Lingerhahn",3170,2013-03-04,"E31238010000000000000021093158910",6015181,1897.5334384858,6015
"658",714009087,56291,"Lingerhahn",3370,2013-03-12,"E31238010000000000000021093158911",6343201,1882.25548961424,6343
"659",714009087,56291,"Lingerhahn",3170,2013-02-18,"E31238010000000000000021093158912",6015181,1897.5334384858,6015
"660",714009087,56291,"Lingerhahn",3170,2012-12-30,"E31238010000000000000021093158913",6015181,1897.5334384858,6015
"661",714009087,56291,"Lingerhahn",3370,2013-05-16,"E31238010000000000000021093177875",6343201,1882.25548961424,6343
"662",714009087,56291,"Lingerhahn",3170,2013-06-13,"E31238010000000000000021093180960",6618267,2087.78138801262,6618
"663",714009087,56291,"Lingerhahn",3170,2013-06-15,"E31238010000000000000021093180962",6618267,2087.78138801262,6618
"664",714009087,56291,"Lingerhahn",3170,2013-06-19,"E31238010000000000000021093180965",6618267,2087.78138801262,6618
"665",714009087,56291,"Lingerhahn",3170,2013-06-07,"E31238010000000000000021093180966",6618267,2087.78138801262,6618
"666",714009087,56291,"Lingerhahn",3170,2013-06-10,"E31238010000000000000021093180967",6618267,2087.78138801262,6618
"667",714009087,56291,"Lingerhahn",3050,2013-10-02,"E31238010000000000000021093184042",7063297,2315.83508196721,7063
"668",714009087,56291,"Lingerhahn",3050,2013-12-16,"E31238010000000000000021093186841",7063297,2315.83508196721,7063
"669",714009087,56291,"Lingerhahn",3370,2013-05-25,"E31238010000000000000021093190264",6343201,1882.25548961424,6343
"670",714009087,56291,"Lingerhahn",3370,2013-05-29,"E31238010000000000000021093190265",6343201,1882.25548961424,6343
"671",723201247,54619,"Kesfeld",2300,2012-09-06,"E31238010000000000000021450735908",4662683,2027.25347826087,4663
"672",714003204,56869,"Mastershausen",2300,2013-02-15,"E31238010000000000000021881171929",3608868,1569.07304347826,3609
"673",714003204,56869,"Mastershausen",2300,2013-02-26,"E31238010000000000000021881557561",3503318,1523.18173913043,3503
"674",714003204,56869,"Mastershausen",2300,2013-03-14,"E31238010000000000000021881571346",3503318,1523.18173913043,3503
"675",714003204,56869,"Mastershausen",2300,2012-12-28,"E31238010000000000000021881571347",3608868,1569.07304347826,3609
"676",714008123,55471,"Reich",3075,2012-11-09,"E31238010000000000000022277370792",6404287,2082.69495934959,6404
"677",713505010,56865,"Blankenrath",3075,2012-12-22,"E31238010000000000000022292206214",6252944,2033.47772357724,6253
"678",713505010,56865,"Blankenrath",3075,2013-01-15,"E31238010000000000000022292270704",6252944,2033.47772357724,6253
"679",713505010,56865,"Blankenrath",3075,2012-12-18,"E31238010000000000000022292270705",6252944,2033.47772357724,6253
"680",723201260,54619,"Lichtenborn",2300,2012-12-28,"E31238010000000000000027452419553",3745392,1628.43130434783,3745
"681",723504037,54317,"Gusterath",2500,2012-12-12,"E31238010000000000000027714787105",4585660,1834.264,4586
"682",723503106,54331,"Pellingen",2300,2013-02-04,"E31238010000000000000027717626067",5184230,2254.01304347826,5184
"683",723503106,54331,"Pellingen",2300,2013-09-25,"E31238010000000000000027717691254",5184230,2254.01304347826,5184
"684",714004062,55483,"Kappel",800,2014-06-12,"E31238010000000000000028744706169",1270370,1587.9625,1270
"685",713700068,56727,"Mayen",3050,2015-09-02,"E31238010000000000000028780032674",5384301,1765.34459016393,5384
"686",713700068,56727,"Mayen",3050,2015-07-01,"E31238010000000000000028780058402",5384301,1765.34459016393,5384
"687",713700068,56727,"Mayen",3050,2015-06-26,"E31238010000000000000028780058403",5384301,1765.34459016393,5384
"688",713700068,56727,"Mayen",3050,2015-06-27,"E31238010000000000000028780058404",5384301,1765.34459016393,5384
"689",713700068,56727,"Mayen",3050,2015-06-29,"E31238010000000000000028780080833",5384301,1765.34459016393,5384
"690",714009005,56291,"Badenhard",2400,2014-11-25,"E31238010000000000000028961522394",6523861,2718.27541666667,6524
"691",714009005,56291,"Badenhard",2400,2014-11-20,"E31238010000000000000028961522400",6523861,2718.27541666667,6524
"692",713502028,56761,"Eulgem",800,2013-05-17,"E31238010000000000000029185206103",1325555,1656.94375,1326
"693",723306237,54611,"Scheid",2300,2013-07-24,"E31238010000000000000029306073247",3306115,1437.44130434783,3306
"694",714008144,55469,"Simmern",2350,2015-08-11,"E31238010000000000000031144807471",3719147,1582.61574468085,3719
"695",714008144,55469,"Simmern",2350,2015-08-24,"E31238010000000000000031144807475",3719147,1582.61574468085,3719
"696",714008144,55469,"Simmern",2350,2015-08-27,"E31238010000000000000031144807476",3719147,1582.61574468085,3719
"697",714008144,55469,"Simmern",2350,2015-10-12,"E31238010000000000000031144807477",3719147,1582.61574468085,3719
"698",714008144,55469,"Simmern",2300,2013-11-29,"E31238010000000000000031144812791",3411152,1483.10956521739,3411
"699",714008144,55469,"Simmern",2300,2013-08-12,"E31238010000000000000031144871948",3411152,1483.10956521739,3411
"700",714008144,55469,"Simmern",2300,2013-08-16,"E31238010000000000000031144872060",3411152,1483.10956521739,3411
"701",714008144,55469,"Simmern",2300,2013-08-13,"E31238010000000000000031144872062",3411152,1483.10956521739,3411
"702",714008144,55469,"Simmern",2300,2013-12-02,"E31238010000000000000031144872063",3411152,1483.10956521739,3411
"703",714008144,55469,"Simmern",2300,2013-11-20,"E31238010000000000000031144872064",3411152,1483.10956521739,3411
"704",714008144,55469,"Simmern",2300,2013-12-23,"E31238010000000000000031144888142",3411152,1483.10956521739,3411
"705",714008144,55469,"Simmern",2300,2013-12-18,"E31238010000000000000031144888144",3411152,1483.10956521739,3411
"706",714008144,55469,"Simmern",2350,2014-07-24,"E31238010000000000000031144894855",3719147,1582.61574468085,3719
"707",714008144,55469,"Simmern",2350,2014-07-27,"E31238010000000000000031144894856",3719147,1582.61574468085,3719
"708",714008144,55469,"Simmern",2350,2014-07-23,"E31238010000000000000031144894857",3719147,1582.61574468085,3719
"709",714008144,55469,"Simmern",2350,2014-10-07,"E31238010000000000000031144895998",3719147,1582.61574468085,3719
"710",714008144,55469,"Simmern",2350,2014-08-27,"E31238010000000000000031144896000",3719147,1582.61574468085,3719
"711",714008144,55469,"Simmern",2350,2014-09-04,"E31238010000000000000031144896001",3719147,1582.61574468085,3719
"712",714009036,56281,"Emmelshausen",3200,2014-06-25,"E31238010000000000000031300806124",6186024,1933.1325,6186
"713",714009036,56281,"Emmelshausen",3200,2014-06-05,"E31238010000000000000031300806125",6186024,1933.1325,6186
"714",714009036,56281,"Emmelshausen",3200,2014-06-18,"E31238010000000000000031300806126",6186024,1933.1325,6186
"715",714009036,56281,"Emmelshausen",3200,2014-05-31,"E31238010000000000000031300806127",6186024,1933.1325,6186
"716",714009036,56281,"Emmelshausen",3200,2015-04-17,"E31238010000000000000031300806128",6186024,1933.1325,6186
"717",714009036,56281,"Emmelshausen",3200,2015-04-17,"E31238010000000000000031300806129",6186024,1933.1325,6186
"718",714009036,56281,"Emmelshausen",3200,2015-04-22,"E31238010000000000000031300806130",6186024,1933.1325,6186
"719",714009036,56281,"Emmelshausen",3200,2015-05-11,"E31238010000000000000031300806131",6186024,1933.1325,6186
"720",714009036,56281,"Emmelshausen",3200,2015-05-07,"E31238010000000000000031300806134",6186024,1933.1325,6186
"721",723507137,54311,"Trierweiler",2300,2014-12-18,"E31238010000000000000031365816050",3373538,1466.75565217391,3374
"722",723507137,54311,"Trierweiler",2300,2014-12-18,"E31238010000000000000031365816065",3373538,1466.75565217391,3374
"723",723507137,54311,"Trierweiler",3050,2013-11-29,"E31238010000000000000031394500337",6622285,2171.24098360656,6622
"724",713502023,56761,"Düngenheim",2000,2013-10-14,"E31238010000000000000031406791381",3290828,1645.414,3291
"725",713502023,56761,"Düngenheim",800,2013-10-04,"E31238010000000000000031406791385",1267326,1584.1575,1267
"726",723206302,54597,"Roth",2300,2013-09-06,"E31238010000000000000031464051056",3675107,1597.87260869565,3675
"727",723205225,54298,"Gilzem",2000,2013-08-29,"E31238010000000000000031719600309",3323050,1661.525,3323
"728",714008079,56288,"Laubach",2000,2014-06-13,"E31238010000000000000031965879980",4246011,2123.0055,4246
"729",714009031,56281,"Dörth",3075,2014-02-03,"E31238010000000000000032054536389",7510387,2442.40227642276,7510
"730",714009031,56281,"Dörth",3075,2014-03-07,"E31238010000000000000032054536390",7510387,2442.40227642276,7510
"731",714009031,56281,"Dörth",3075,2013-12-30,"E31238010000000000000032054536391",7510387,2442.40227642276,7510
"732",713502042,56814,"Illerich",2300,2014-08-15,"E31238010000000000000032111456373",3345027,1454.35956521739,3345
"733",714008037,55494,"Erbach",3170,2013-10-22,"E31238010000000000000032262645164",6006931,1894.9309148265,6007
"734",714008037,55494,"Erbach",3170,2013-10-22,"E31238010000000000000032262645169",6006931,1894.9309148265,6007
